movieId,title,genres,movieId,sum(rating),count(userId),popularity
131779,Hot Splash (1988),(no genres listed),131779,3.5,2,1.75
160267,Essaye-moi (2006),Comedy|Romance,160267,3.5,2,1.75
180321,Ragdoll (1999),Fantasy|Horror,180321,3.5,2,1.75
155080,Superpai (2015),Comedy,155080,7.0,4,1.75
150922,Frozen Silence (2012),Drama|Mystery|War,150922,7.0,4,1.75
176595,Autumn Lights (2016),Drama|Mystery,176595,3.5,2,1.75
182993,The Mountain II (2016),Drama|War,182993,7.0,4,1.75
138988,Devil In The Flesh 2 (2000),(no genres listed),138988,3.5,2,1.75
165095,Special Effects (1984),Drama|Horror|Thriller,165095,7.0,4,1.75
182517,Rathinirvedam (2011),(no genres listed),182517,3.5,2,1.75
192115,Room 205 of Fear (2011),Drama|Horror,192115,3.5,2,1.75
181673,Hard Makeup (2014),Drama,181673,3.5,2,1.75
111142,"Resurrection, A (2013)",Horror|Thriller,111142,7.0,4,1.75
120444,"George Lopez: It's Not Me, It's You (2012)",Comedy,120444,3.5,2,1.75
123077,Talk About a Stranger (1952),Drama|Mystery,123077,3.5,2,1.75
154520,The Seduction of Inga (1968),Drama,154520,3.5,2,1.75
146398,Bicchoo (2000),(no genres listed),146398,3.5,2,1.75
189491,Les Gorilles (2015),Comedy,189491,3.5,2,1.75
139741,Fatal Contact: Bird Flu in America (2006),Action|Drama|Thriller,139741,7.0,4,1.75
83664,Riot on Sunset Strip (1967),Drama,83664,7.0,4,1.75
110090,Bloodfist (1989),Action,110090,3.5,2,1.75
159167,Bytte Bytte Købmand (2010),Comedy,159167,3.5,2,1.75
139598,Yellowbird (2014),Animation|Children|Comedy,139598,10.5,6,1.75
166476,The Unbidden (2016),Horror|Mystery|Thriller,166476,3.5,2,1.75
79424,"Name for Evil, A (1973)",Horror,79424,3.5,2,1.75
137236,Whistle and I'll Come to You (2010),Horror,137236,3.5,2,1.75
173005,Rocket Attack U.S.A. (1961),Thriller,173005,3.5,2,1.75
154532,Red Eagle (2010),Action|Comedy|Thriller,154532,3.5,2,1.75
179143,Leonard-Cushing Fight (1894),Documentary,179143,3.5,2,1.75
152272,Une famille à louer (2015),Comedy,152272,7.0,4,1.75
191169,Absolute Zero (2005),Action|Adventure|Sci-Fi|Thriller,191169,3.5,2,1.75
186013,The Story of Richard O (2007),Drama,186013,3.5,2,1.75
124247,Desert Victory (1943),Documentary,124247,3.5,2,1.75
135923,Horst Schlämmer - Isch kandidiere! (2009),Comedy,135923,3.5,2,1.75
125309,Winnie Mandela (2013),Drama,125309,3.5,2,1.75
146856,Giovanna d'Arco al rogo (1954),Drama,146856,3.5,2,1.75
123202,Social Nightmare (2013),Drama|Mystery,123202,3.5,2,1.75
5374,Devil Doll (1964),Horror,5374,103.5,59,1.7542372881355932
5701,Up the Academy (1980),Comedy,5701,93.0,53,1.7547169811320755
175475,The Emoji Movie (2017),Animation|Children|Comedy,175475,175.5,100,1.755
4241,Pokémon 3: The Movie (2001),Animation|Children,4241,1278.0,728,1.7554945054945055
7189,"Car 54, Where Are You? (1994)",Comedy,7189,144.5,82,1.7621951219512195
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,6482,3539.0,2008,1.7624501992031874
92448,Bucky Larson: Born to Be a Star (2011),Comedy,92448,67.0,38,1.763157894736842
8747,Uncle Sam (1997),Horror,8747,97.0,55,1.7636363636363637
26080,Eegah (1962),Fantasy|Horror|Romance|Thriller,26080,63.5,36,1.7638888888888888
141854,Among Friends (2012),Comedy|Horror,141854,30.0,17,1.7647058823529411
136680,Battle For SkyArk (2015),Action|Adventure|Children|Sci-Fi,136680,26.5,15,1.7666666666666666
92511,Swamp Shark (2011),Sci-Fi,92511,26.5,15,1.7666666666666666
145857,The Phoenix Incident (2015),Horror|Sci-Fi|Thriller,145857,26.5,15,1.7666666666666666
67331,Submerged (2005),Action,67331,26.5,15,1.7666666666666666
98160,Nature Calls (2012),Comedy,98160,23.0,13,1.7692307692307692
160291,"Mother, May I Sleep with Danger? (2016)",Thriller,160291,23.0,13,1.7692307692307692
160012,Andron (2016),Action|Sci-Fi,160012,23.0,13,1.7692307692307692
3291,Trois (2000),Thriller,3291,46.0,26,1.7692307692307692
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,2462,1123.5,634,1.7720820189274449
5724,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,5724,58.5,33,1.7727272727272727
2217,Elstree Calling (1930),Comedy|Musical,2217,19.5,11,1.7727272727272727
134509,A Virgin Among the Living Dead (1973),Horror,134509,19.5,11,1.7727272727272727
135555,Bluffmaster! (2005),Comedy|Drama|Romance,135555,19.5,11,1.7727272727272727
1322,Amityville 1992: It's About Time (1992),Horror,1322,548.0,309,1.773462783171521
3166,Brenda Starr (1989),Adventure,3166,165.0,93,1.7741935483870968
2516,Children of the Corn III (1994),Horror,2516,797.5,449,1.7761692650334076
5675,Swept Away (2002),Comedy|Romance,5675,515.5,290,1.7775862068965518
125497,The Inheritance (2011),Drama|Horror|Thriller,125497,16.0,9,1.7777777777777777
72263,MVP: Most Valuable Primate (2000),Comedy,72263,32.0,18,1.7777777777777777
148040,Man Walking Around a Corner (1887),(no genres listed),148040,16.0,9,1.7777777777777777
26047,Invisible Invaders (1959),Horror|Sci-Fi,26047,16.0,9,1.7777777777777777
128966,Gamera vs. Zigra (1971),Action|Adventure|Sci-Fi,128966,16.0,9,1.7777777777777777
120432,A Summer in St. Tropez (1983),Drama|Romance,120432,16.0,9,1.7777777777777777
136846,The Phantom Planet (1961),Sci-Fi,136846,12.5,7,1.7857142857142858
132646,The Velveteen Rabbit (2009),Animation|Children|Drama|Sci-Fi,132646,12.5,7,1.7857142857142858
189099,Show Dogs (2018),Comedy,189099,12.5,7,1.7857142857142858
133417,Luokkakokous (2015),Comedy,133417,37.5,21,1.7857142857142858
153520,616: Paranormal Incident (2013),Horror,153520,12.5,7,1.7857142857142858
163478,Birdemic 2: The Resurrection (2013),Action|Comedy|Horror|Sci-Fi,163478,12.5,7,1.7857142857142858
152109,Carry On Up The Jungle (1970),Comedy,152109,12.5,7,1.7857142857142858
104610,Komodo (1999),Horror|Sci-Fi|Thriller,104610,12.5,7,1.7857142857142858
127630,The Legend of Awesomest Maximus (2011),Action|Comedy,127630,12.5,7,1.7857142857142858
107302,"Perfect Man, A (2013)",Drama,107302,12.5,7,1.7857142857142858
95984,In the Name of the King 2: Two Worlds (2011),Action|Adventure|Drama|Fantasy,95984,25.0,14,1.7857142857142858
113130,Sharktopus vs. Pteracuda (2014),Sci-Fi,113130,25.0,14,1.7857142857142858
162228,Best Night Ever (2014),Comedy,162228,12.5,7,1.7857142857142858
130746,Bolero (1984),Drama|Romance,130746,25.0,14,1.7857142857142858
122509,MVP: Most Vertical Primate (2001),Comedy|Drama,122509,12.5,7,1.7857142857142858
104039,Arena (1989),Sci-Fi,104039,12.5,7,1.7857142857142858
2974,Bats (1999),Horror|Thriller,2974,1226.0,686,1.7871720116618075
155129,Hot Bot (2016),(no genres listed),155129,34.0,19,1.7894736842105263
96923,2-Headed Shark Attack (2012),Comedy|Horror,96923,34.0,19,1.7894736842105263
184501,Samson (2018),Action|Drama,184501,21.5,12,1.7916666666666667
76119,Extreme Movie (2008),Comedy,76119,107.5,60,1.7916666666666667
2368,King Kong Lives (1986),Adventure|Sci-Fi,2368,812.5,453,1.793598233995585
190287,Slender Man (2018),Horror,190287,30.5,17,1.7941176470588236
5326,"Frank McKlusky, C.I. (2002)",Comedy,5326,30.5,17,1.7941176470588236
44729,Larry the Cable Guy: Health Inspector (2006),Comedy,44729,364.5,203,1.7955665024630543
1595,Free Willy 3: The Rescue (1997),Adventure|Children|Drama,1595,1982.0,1103,1.796917497733454
7292,Best Defense (1984),Comedy|War,7292,232.0,129,1.7984496124031009
136678,Tooken (2015),Action|Comedy,136678,9.0,5,1.8
121481,Grave Halloween (2013),Horror,121481,9.0,5,1.8
106599,Breakout (2013),Action,106599,9.0,5,1.8
61638,Flu Bird Horror (2008),Horror|Thriller,61638,9.0,5,1.8
89877,Main Street (2010),Drama,89877,18.0,10,1.8
185947,Xibalba (2017),Horror|Sci-Fi,185947,9.0,5,1.8
98030,Atomic Twister (2002),Action|Drama|Sci-Fi,98030,9.0,5,1.8
47540,Att stjäla en tjuv (1996),Comedy,47540,9.0,5,1.8
101708,009 Re: Cyborg (2012),Action|Animation|Sci-Fi,101708,18.0,10,1.8
150274,Shark Lake (2015),Thriller,150274,9.0,5,1.8
122406,Without Men (2011),Comedy|Romance,122406,9.0,5,1.8
162846,The Invisible Maniac (1990),Comedy|Horror|Sci-Fi,162846,9.0,5,1.8
166453,Baden Baden (2016),Drama,166453,9.0,5,1.8
123723,Hayride (2012),Horror|Thriller,123723,9.0,5,1.8
176167,Dyketactics (1974),(no genres listed),176167,9.0,5,1.8
101989,Konga (1961),Horror|Sci-Fi,101989,9.0,5,1.8
189083,Bitterly! 2 (2014),Comedy,189083,9.0,5,1.8
76032,After Last Season (2009),Drama|Thriller,76032,9.0,5,1.8
74493,"Steam Experiment, The (2009)",Drama|Thriller,74493,27.0,15,1.8
121247,Wishmaster 3: Beyond the Gates of Hell (2001),Fantasy|Horror,121247,27.0,15,1.8
106791,Cut and Run (Inferno in diretta) (1985),Adventure|Horror|Thriller,106791,9.0,5,1.8
154350,Shuddh Desi Romance (2013),Comedy|Drama|Romance,154350,9.0,5,1.8
88423,3 Backyards (2010),Drama,88423,9.0,5,1.8
91573,Americano (2011),Drama,91573,9.0,5,1.8
171519,Nasha Russia: Yaytsa sudby (2010),(no genres listed),171519,45.0,25,1.8
26806,American Ninja 5 (1993),Action,26806,45.0,25,1.8
105288,Ferocious (2012),Crime|Thriller,105288,9.0,5,1.8
173107,Werewolf (1995),Horror,173107,9.0,5,1.8
78965,Puppetry of the Penis: Live at the Forum (Puppetry of the Penis: The Ancient Art of Genital Origami) (2001),Comedy|Documentary,78965,9.0,5,1.8
112882,Butcher Boys (Bone Boys) (2012),Action|Comedy|Horror|Thriller,112882,9.0,5,1.8
170046,Amy Schumer: The Leather Special (2017),Comedy,170046,106.5,59,1.805084745762712
26828,Mr. Nanny (1993),Action|Children|Comedy,26828,238.5,132,1.8068181818181819
3041,Meatballs Part II (1984),Comedy,3041,927.0,513,1.8070175438596492
73858,"Dennis the Menace Christmas, A (2007)",Comedy,73858,47.0,26,1.8076923076923077
642,Roula (1995),Drama,642,23.5,13,1.8076923076923077
180093,Singularity (2017),Sci-Fi,180093,70.5,39,1.8076923076923077
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,34397,61.5,34,1.8088235294117647
6352,Lambada (1990),Drama,6352,222.5,123,1.8089430894308942
141131,Guardians (2016),(no genres listed),141131,128.5,71,1.8098591549295775
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,3268,3743.5,2067,1.8110788582486697
131156,Ants in the Pants 2 (2002),Comedy,131156,14.5,8,1.8125
167840,Rangoon (2017),Drama|Romance,167840,14.5,8,1.8125
66472,"Way of War, The (2009)",Action|Thriller,66472,14.5,8,1.8125
136524,The Amityville Playhouse (2015),(no genres listed),136524,14.5,8,1.8125
172155,Women vs. Men (2015),Comedy,172155,14.5,8,1.8125
139843,R20 (2004),Comedy,139843,14.5,8,1.8125
107217,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical,107217,14.5,8,1.8125
86909,Diary of a Cannibal (2007),Crime|Horror,86909,14.5,8,1.8125
135865,Mothman (2010),Horror|Sci-Fi,135865,14.5,8,1.8125
122321,Maniac (1934),Horror,122321,14.5,8,1.8125
144388,When Night Falls (2007),Horror|Thriller,144388,14.5,8,1.8125
138638,Embrace of the Vampire (2013),Horror,138638,14.5,8,1.8125
158659,10 Rules for Sleeping Around (2013),Comedy|Romance,158659,14.5,8,1.8125
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,3664,430.0,237,1.8143459915611815
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,44243,103.5,57,1.8157894736842106
3904,Uninvited Guest (1999),Drama,3904,20.0,11,1.8181818181818181
107758,Ass Backwards (2013),Comedy,107758,20.0,11,1.8181818181818181
79835,Like It Is (1998),Drama,79835,20.0,11,1.8181818181818181
121790,Seventh Moon (2008),Horror|Thriller,121790,40.0,22,1.8181818181818181
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,1981,2491.5,1370,1.8186131386861313
32627,Rhinestone (1984),Comedy,32627,211.0,116,1.8189655172413792
79166,Creepshow 3 (2006),Horror,79166,65.5,36,1.8194444444444444
4750,3 Ninjas Knuckle Up (1995),Action|Children,4750,921.5,506,1.8211462450592886
136696,Absolution (2015),Action|Adventure|Crime|Thriller,136696,25.5,14,1.8214285714285714
1324,Amityville: Dollhouse (1996),Horror,1324,461.0,253,1.8221343873517786
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,8387,1984.0,1087,1.8252069917203313
1760,Spice World (1997),Comedy,1760,5831.5,3193,1.8263388662699656
136030,The Hottie & The Nottie (2008),Comedy|Romance,136030,53.0,29,1.8275862068965518
26157,Manos: The Hands of Fate (1966),Horror,26157,183.0,100,1.83
3820,Thomas and the Magic Railroad (2000),Children,3820,388.0,212,1.830188679245283
179911,Harvest Lake (2016),Horror,179911,5.5,3,1.8333333333333333
179093,The Stray (2017),Children|Drama,179093,5.5,3,1.8333333333333333
154742,The Flying Dagger (1969),Action,154742,5.5,3,1.8333333333333333
158024,Dead Shadows (2012),Horror|Sci-Fi|Thriller,158024,5.5,3,1.8333333333333333
127333,Wicked Woman (1953),Drama|Film-Noir,127333,5.5,3,1.8333333333333333
190011,Legend of the Naga Pearls (2017),Adventure|Comedy|Fantasy|Romance,190011,5.5,3,1.8333333333333333
192461,MXP: Most Xtreme Primate (2004),Comedy,192461,5.5,3,1.8333333333333333
175405,The Thirst for Gold (1993),Comedy,175405,5.5,3,1.8333333333333333
159199,War and Peace (2007),(no genres listed),159199,5.5,3,1.8333333333333333
55748,All Souls Day: Dia de los Muertos (2005),Horror|Thriller,55748,5.5,3,1.8333333333333333
114842,Room 666 (Chambre 666) (1982),Documentary,114842,11.0,6,1.8333333333333333
128023,Last of the Wild Horses (1948),Western,128023,5.5,3,1.8333333333333333
173883,How to Lose Weight in 4 Easy Steps! (2016),Drama,173883,5.5,3,1.8333333333333333
137383,Tom and Jerry: Spy Quest (2015),Animation,137383,5.5,3,1.8333333333333333
161018,Black Shampoo (1976),Action|Comedy|Crime|Drama|Thriller,161018,5.5,3,1.8333333333333333
106355,Apartment 4E (2012) ,Drama|Mystery,106355,5.5,3,1.8333333333333333
104805,"Item, The (1999)",Action|Horror,104805,5.5,3,1.8333333333333333
115911,"Prodigy, The (2005)",Action|Children|Drama|Mystery|Thriller,115911,5.5,3,1.8333333333333333
177877,Slasher.com (2017),Horror|Thriller,177877,5.5,3,1.8333333333333333
152346,EK Chotti Si Love Story (2002),Drama,152346,5.5,3,1.8333333333333333
135915,Afterparty (2013),Horror,135915,5.5,3,1.8333333333333333
125623,That Night's Wife (1930),Drama,125623,5.5,3,1.8333333333333333
168842,The Child's Eye (2010),Horror,168842,5.5,3,1.8333333333333333
73355,"Man, Woman and Beast (L'uomo la donna e la bestia) (1977)",Drama|Fantasy,73355,5.5,3,1.8333333333333333
167296,Iron Man (1931),Drama,167296,5.5,3,1.8333333333333333
175337,Sniper 3 (2004),Action|Drama|Thriller,175337,5.5,3,1.8333333333333333
39439,God's Sandbox (Tahara) (2002),Drama,39439,11.0,6,1.8333333333333333
172847,Strayed (2009),Thriller,172847,5.5,3,1.8333333333333333
193821,Nappily Ever After (2018),Comedy|Romance,193821,5.5,3,1.8333333333333333
176299,Tom and Jerry: Willy Wonka and the Chocolate Factory (2017),Adventure|Animation|Children|Comedy,176299,5.5,3,1.8333333333333333
129058,Tragic Ceremony (1972),Horror,129058,5.5,3,1.8333333333333333
176891,The Good Student (2006),Comedy,176891,5.5,3,1.8333333333333333
130376,Kill Speed (2010),Action|Crime|Thriller,130376,5.5,3,1.8333333333333333
160551,Black November (2012),Action|Crime|Drama,160551,5.5,3,1.8333333333333333
98294,Tokio Baby (2010),Drama,98294,5.5,3,1.8333333333333333
78062,Puppet Master vs. Demonic Toys (Puppet Master 9) (2004),Comedy|Fantasy|Horror|Sci-Fi|Thriller,78062,27.5,15,1.8333333333333333
171543,S.S.D. (2008),Horror|Thriller,171543,16.5,9,1.8333333333333333
136980,Ed Gein: The Butcher of Plainfield (2007),Crime|Drama|Horror|Mystery,136980,11.0,6,1.8333333333333333
184861,The Founding Of An Army (2017),Drama,184861,5.5,3,1.8333333333333333
139299,The Untold (2002),Horror,139299,5.5,3,1.8333333333333333
142695,Ghoul (2015),Horror|Thriller,142695,16.5,9,1.8333333333333333
173645,Butterfly Kiss (2006),Action|Crime|Romance,173645,5.5,3,1.8333333333333333
97119,Rules of Single Life (Sinkkuelämän säännöt) (2011),Documentary,97119,5.5,3,1.8333333333333333
142837,Mr. & Mrs. Khiladi (1997),(no genres listed),142837,11.0,6,1.8333333333333333
172525,The Interceptor (2009),Action|Sci-Fi|Thriller,172525,11.0,6,1.8333333333333333
121933,The Beat Generation (1959),Crime|Drama|Thriller,121933,5.5,3,1.8333333333333333
183405,Confessions of a Young American Housewife (1974),Drama,183405,5.5,3,1.8333333333333333
114138,Carry on Spying (Agent Oooh!) (1964),Comedy,114138,11.0,6,1.8333333333333333
109877,"8 (8, the Play) (2012)",Drama,109877,5.5,3,1.8333333333333333
184731,Nightworld (2017),Horror|Thriller,184731,5.5,3,1.8333333333333333
154558,Sunshine Barry & the Disco Worms (2008),Animation|Children|Comedy,154558,5.5,3,1.8333333333333333
112782,Darkest Night (2012),Drama|Horror,112782,5.5,3,1.8333333333333333
133029,Black Demons (1991),Horror,133029,5.5,3,1.8333333333333333
165531,"Silent Night, Deadly Night 4: Initiation (1990)",Horror,165531,5.5,3,1.8333333333333333
113203,Caine (Shark!) (1969),Action|Adventure|Thriller,113203,5.5,3,1.8333333333333333
81765,Playing from the Plate (Grajacy z talerza) (1995),Drama|Fantasy|Mystery,81765,5.5,3,1.8333333333333333
98481,Poolboy: Drowning Out the Fury (2011),Comedy,98481,11.0,6,1.8333333333333333
126154,La Putain du roi (1990),Drama|Romance,126154,5.5,3,1.8333333333333333
136978,Yes Nurse! No Nurse! (2002),Comedy,136978,5.5,3,1.8333333333333333
172087,Mixed Feelings (2014),Comedy,172087,5.5,3,1.8333333333333333
152834,Sin (2003),Action|Romance|Thriller,152834,5.5,3,1.8333333333333333
129419,The Facts of Murder (1959),Crime|Drama,129419,5.5,3,1.8333333333333333
100421,Dancing in the Rain (Ples v dezju) (1961),Drama,100421,5.5,3,1.8333333333333333
137906,The Apocalypse Code (2007),Action|Adventure,137906,27.5,15,1.8333333333333333
121549,Super Stooges vs the Wonder Women (1974),Action|Adventure|Comedy|Fantasy|Sci-Fi,121549,5.5,3,1.8333333333333333
177605,Operation Dunkirk (2017),Action|War,177605,11.0,6,1.8333333333333333
81713,Abelar: Tales of an Ancient Empire (Tales of an Ancient Empire) (2010),Fantasy,81713,11.0,6,1.8333333333333333
168440,One Man's War (1973),Drama,168440,5.5,3,1.8333333333333333
173101,The Horror of Party Beach (1964),Horror,173101,5.5,3,1.8333333333333333
112731,"Saratov Approach, The (2013)",Action|Drama,112731,11.0,6,1.8333333333333333
154572,Lost in New York (1989),(no genres listed),154572,5.5,3,1.8333333333333333
174529,The Easter Bunny Is Comin' to Town (1977),Animation|Children|Fantasy|Sci-Fi,174529,5.5,3,1.8333333333333333
155950,The Purchase Price (1932),Comedy|Drama,155950,5.5,3,1.8333333333333333
189033,Daphne & Velma (2018),Action|Comedy|Crime|Horror,189033,5.5,3,1.8333333333333333
105079,His Regeneration (1915),Western,105079,5.5,3,1.8333333333333333
122737,The Thirst (2007),Horror,122737,5.5,3,1.8333333333333333
148618,Dino Time (2012),Adventure|Animation|Children|Comedy,148618,5.5,3,1.8333333333333333
26708,Time to Kill (Tempo di uccidere) (1989),Drama|War,26708,5.5,3,1.8333333333333333
27293,"Stepdaughter, The (2000)",Horror|Thriller,27293,5.5,3,1.8333333333333333
129044,"Ilsa, the Wicked Warden (1977)",Drama|Horror,129044,11.0,6,1.8333333333333333
193011,The Bobot (2018),Adventure|Children|Sci-Fi,193011,5.5,3,1.8333333333333333
118266,Norwegian Ninja (2010),Action|Comedy,118266,5.5,3,1.8333333333333333
145724,Idaho Transfer (1973),Sci-Fi,145724,11.0,6,1.8333333333333333
185319,Prospect (2018),Sci-Fi|Western,185319,5.5,3,1.8333333333333333
185573,"Where Were You, My Son? (2008)",(no genres listed),185573,5.5,3,1.8333333333333333
146720,Hardkor Disko (2014),Drama,146720,5.5,3,1.8333333333333333
175283,Death Note: Light Up the New World (2016),Fantasy|Mystery|Thriller,175283,5.5,3,1.8333333333333333
80313,"Oh, Susanna! (1936)",Romance|Western,80313,5.5,3,1.8333333333333333
173077,Danger!! Death Ray (1967),Drama|Romance|Sci-Fi,173077,5.5,3,1.8333333333333333
73162,Jill the Ripper (Jill Rips) (2000),Drama|Thriller,73162,5.5,3,1.8333333333333333
155380,Rogue River (2012),Horror|Thriller,155380,5.5,3,1.8333333333333333
158358,Cabo Blanco (1980),Adventure|Drama|Romance,158358,5.5,3,1.8333333333333333
133131,Barbie Diaries (2005),Animation|Children,133131,22.0,12,1.8333333333333333
83918,"Gorgeous Hussy, The (1936)",Drama,83918,5.5,3,1.8333333333333333
162154,Bazodee,(no genres listed),162154,5.5,3,1.8333333333333333
126166,Lightspeed (2006),Action|Fantasy|Sci-Fi,126166,5.5,3,1.8333333333333333
177761,Creepozoids (1987),Horror|Sci-Fi,177761,5.5,3,1.8333333333333333
175931,Sang Pemimpi (2009),Drama,175931,5.5,3,1.8333333333333333
122147,Beck - Familjen (2015),Crime|Mystery|Thriller,122147,5.5,3,1.8333333333333333
186001,True Crimes (2016),Action|Crime|Thriller,186001,11.0,6,1.8333333333333333
118792,House of the Dead 2 (2005),Action|Horror|Sci-Fi|Thriller,118792,22.0,12,1.8333333333333333
82877,Moonlight Serenade (2009),Musical|Romance,82877,5.5,3,1.8333333333333333
33921,Retrogade (2004),Action|Adventure|Sci-Fi,33921,11.0,6,1.8333333333333333
106066,Freaky Deaky (2012),Comedy|Crime,106066,11.0,6,1.8333333333333333
124302,Kermit's Swamp Years (2002),Children|Comedy|Fantasy,124302,5.5,3,1.8333333333333333
141992,Lasting (2013),Drama|Romance,141992,5.5,3,1.8333333333333333
169464,Cage II: The Arena of Death (1994),Action|Drama,169464,5.5,3,1.8333333333333333
142108,"Aballay, the Man without Fear (2010)",Drama|Western,142108,5.5,3,1.8333333333333333
120210,Flesh Wounds (2011),Action|Sci-Fi|Thriller,120210,5.5,3,1.8333333333333333
146236,Jeet (1996),(no genres listed),146236,5.5,3,1.8333333333333333
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,54274,433.0,236,1.8347457627118644
92058,"Human Centipede II (Full Sequence), The (2011)",Horror,92058,489.0,266,1.8383458646616542
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,63540,509.5,277,1.839350180505415
4398,Speed Zone! (a.k.a. Cannonball Run III) (1989),Action|Comedy,4398,504.0,274,1.8394160583941606
158254,Kindergarten Cop 2 (2016),Action|Comedy,158254,92.0,50,1.84
57223,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy,57223,486.0,264,1.8409090909090908
170371,Space Mutiny (1988),Action|Adventure|Romance|Sci-Fi,170371,29.5,16,1.84375
134117,San Andreas Quake (2015),Action|Sci-Fi,134117,59.0,32,1.84375
6353,Roadie (1980),Comedy|Musical,6353,53.5,29,1.8448275862068966
104689,Subspecies (1991),Horror,104689,24.0,13,1.8461538461538463
113557,Age of Tomorrow (2014),Action|Sci-Fi|Thriller,113557,24.0,13,1.8461538461538463
143349,Sky Sharks (2017),Comedy|Horror,143349,24.0,13,1.8461538461538463
69720,Hood of Horror (2006),Comedy|Drama|Horror,69720,42.5,23,1.8478260869565217
47815,Crossover (2006),Action|Drama,47815,42.5,23,1.8478260869565217
5270,Teddy Bears' Picnic (2001),Comedy,5270,42.5,23,1.8478260869565217
50806,Norbit (2007),Comedy|Romance,50806,1449.5,784,1.8488520408163265
2799,Problem Child 2 (1991),Comedy,2799,2366.0,1279,1.849882720875684
171561,The Best Day Ever (2015),Comedy,171561,37.0,20,1.85
121209,Unearthed (2007),Horror|Mystery|Sci-Fi|Thriller,121209,18.5,10,1.85
144070,June (2015),Horror|Sci-Fi,144070,18.5,10,1.85
99182,Spring Break Shark Attack (2005),Adventure|Drama|Horror,99182,18.5,10,1.85
8666,Catwoman (2004),Action|Crime|Fantasy,8666,4306.5,2325,1.852258064516129
4514,Howling IV: The Original Nightmare (1988),Horror,4514,276.0,149,1.8523489932885906
89275,Simon Says (2009),Horror,89275,31.5,17,1.8529411764705883
5894,"Last Seduction II, The (1999)",Crime|Drama|Thriller,5894,57.5,31,1.8548387096774193
162170,The Mind's Eye (2016),Action|Horror|Sci-Fi,162170,13.0,7,1.8571428571428572
104017,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi,104017,13.0,7,1.8571428571428572
174693,Home (2016),Children|Drama|Horror,174693,13.0,7,1.8571428571428572
100200,Churchill: The Hollywood Years (2004),Comedy|War,100200,13.0,7,1.8571428571428572
176051,LEGO DC Super Hero Girls: Brain Drain (2017),Animation,176051,13.0,7,1.8571428571428572
8411,Urban Ghost Story (1998),Drama,8411,13.0,7,1.8571428571428572
136804,Russell Madness (2015),Comedy,136804,13.0,7,1.8571428571428572
183815,The Open House (2018),Horror|Thriller,183815,91.0,49,1.8571428571428572
166542,National Bird (2016),Documentary,166542,13.0,7,1.8571428571428572
154913,The Ouija Exorcism (2015),Horror,154913,13.0,7,1.8571428571428572
87794,"Quo Vadis, Baby? (2005)",Drama|Thriller,87794,13.0,7,1.8571428571428572
89277,Chill (2007),Horror|Mystery|Thriller,89277,13.0,7,1.8571428571428572
150850,I Survived a Zombie Holocaust (2014),Comedy|Horror,150850,13.0,7,1.8571428571428572
131292,"Private Vices, Public Virtues (1976)",Drama|War,131292,13.0,7,1.8571428571428572
144005,Sleepaway Camp IV: The Survivor (1992),Horror,144005,13.0,7,1.8571428571428572
183459,The Midnight Man (2016),Horror,183459,13.0,7,1.8571428571428572
3939,Slumber Party Massacre II (1987),Horror,3939,306.5,165,1.8575757575757577
53548,Robot Monster (1953),Horror|Sci-Fi,53548,46.5,25,1.86
2816,Iron Eagle II (1988),Action|War,2816,1907.0,1025,1.8604878048780489
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,5556,1278.5,687,1.8609898107714702
810,Kazaam (1996),Children|Comedy|Fantasy,810,4016.5,2158,1.8612140871177016
149096,Samurai Cop 2: Deadly Vengeance (2015),Action|Comedy|Crime,149096,20.5,11,1.8636363636363635
136632,Jurassic City (2015),Action|Sci-Fi,136632,20.5,11,1.8636363636363635
172085,A Gift with a Character (2014),Children|Comedy,172085,20.5,11,1.8636363636363635
3665,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),Horror|Sci-Fi|Thriller,3665,343.0,184,1.8641304347826086
5248,Smokey and the Bandit III (1983),Action|Comedy,5248,716.5,384,1.8658854166666667
72593,Ticker (2001),Action|Crime|Thriller,72593,28.0,15,1.8666666666666667
5501,"Master of Disguise, The (2002)",Comedy|Mystery,5501,1712.0,917,1.866957470010905
103596,Sharknado (2013),Sci-Fi,103596,747.0,400,1.8675
